mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,param_regressor__hidden_layer_sizes,param_regressor__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.45504984855651853,0.04941623852230001,0.00538783073425293,0.00023413366786189223,0.01,"(128, 64)",0.003,"{'regressor__alpha': 0.01, 'regressor__hidden_layer_sizes': (128, 64), 'regressor__learning_rate_init': 0.003}",0.9994728095835208,0.9992560126862308,0.9990394786412948,0.9993032385331218,0.9993584805899962,0.999286004006833,0.00014291287041429728,1,0.9993582201317754,0.9994382510406927,0.9992853800345215,0.999375913773528,0.9993570635796247,0.9993629657120285,4.8810707968119244e-05
0.5594044208526612,0.0795249383906081,0.006064558029174804,0.0011554680452225917,0.001,"(128, 64)",0.003,"{'regressor__alpha': 0.001, 'regressor__hidden_layer_sizes': (128, 64), 'regressor__learning_rate_init': 0.003}",0.9994694702683188,0.9992408166004614,0.9990268710369044,0.9993284060677098,0.9993478643687422,0.9992826856684275,0.0001472557293931016,2,0.9993528084467072,0.9994249933557305,0.9992780719309386,0.9993947944566345,0.9993495900423487,0.9993600516464719,4.961264218322279e-05
1.0628742218017577,0.31305776333787416,0.01655611991882324,0.0016257772845662262,0.0001,"(128, 64)",0.003,"{'regressor__alpha': 0.0001, 'regressor__hidden_layer_sizes': (128, 64), 'regressor__learning_rate_init': 0.003}",0.9994535920664677,0.999157009702261,0.9990678232228147,0.9992723162728682,0.9993043354350349,0.9992510153398892,0.00013170459681232846,3,0.9993284585310657,0.9993668679066767,0.9993128785429924,0.9993335872637885,0.999321200140765,0.9993325984770575,1.850031636599446e-05
0.861389446258545,0.04598594299173158,0.006425189971923828,0.002396775756731061,0.001,"(128, 64)",0.001,"{'regressor__alpha': 0.001, 'regressor__hidden_layer_sizes': (128, 64), 'regressor__learning_rate_init': 0.001}",0.9991035669655083,0.9988356426991892,0.9987511743719363,0.9990025100641354,0.9989363300124257,0.9989258448226389,0.00012346566158098947,4,0.9989010384109449,0.9989521663106594,0.9990397960191238,0.9990997123037658,0.9989430051817699,0.9989871436452529,7.215220665063639e-05
0.8792413234710693,0.009824577274478122,0.006519985198974609,0.0017971046093388841,0.0001,"(128, 64)",0.001,"{'regressor__alpha': 0.0001, 'regressor__hidden_layer_sizes': (128, 64), 'regressor__learning_rate_init': 0.001}",0.9991015225087715,0.9988358274817797,0.9987466160533034,0.998861346133133,0.9989318863660446,0.9988954397086065,0.0001188805696620314,5,0.9988980496364582,0.9989496830494782,0.9990385733846772,0.9989955536601809,0.9989393742841983,0.9989642468029987,4.840944126242312e-05
0.7531018257141113,0.051899731290332714,0.0028867244720458983,0.0007108495960185759,0.01,"(128, 64)",0.001,"{'regressor__alpha': 0.01, 'regressor__hidden_layer_sizes': (128, 64), 'regressor__learning_rate_init': 0.001}",0.9991047866643562,0.9988314269169958,0.9987541020961971,0.9988058868078902,0.9989412773355043,0.9988874959641887,0.00012466386865689287,6,0.9988996177730638,0.9989580221690233,0.9990453403430312,0.99897242696004,0.998944608175725,0.9989640030841767,4.7421753382908486e-05
0.3991840839385986,0.053904428632961174,0.005960655212402344,0.0007672700966824176,0.0001,"(64, 32)",0.003,"{'regressor__alpha': 0.0001, 'regressor__hidden_layer_sizes': (64, 32), 'regressor__learning_rate_init': 0.003}",0.9989265139902679,0.998514885206231,0.9988380629913143,0.9987023051681649,0.9988223278334208,0.9987608190378797,0.0001422055554586088,7,0.9986887477796031,0.9988348220018226,0.9988904937434969,0.9988476447380923,0.9988329379251009,0.9988189292376232,6.832582785317941e-05
0.405141544342041,0.1034620907526781,0.005291080474853516,0.0005776393722527547,0.001,"(64, 32)",0.003,"{'regressor__alpha': 0.001, 'regressor__hidden_layer_sizes': (64, 32), 'regressor__learning_rate_init': 0.003}",0.9989223653335662,0.9981586400343462,0.9988401736565613,0.9987060724522012,0.9988030931979996,0.998686068934935,0.0002727124189540147,8,0.9986758074616303,0.9986754179953765,0.9988918178010425,0.998848804973307,0.9988232669280739,0.9987830230318859,9.039597245538554e-05
0.3406503200531006,0.030961381101609314,0.0049746990203857425,0.0007417622891178601,0.01,"(64, 32)",0.003,"{'regressor__alpha': 0.01, 'regressor__hidden_layer_sizes': (64, 32), 'regressor__learning_rate_init': 0.003}",0.9989144217435741,0.9980943952897171,0.998846541443655,0.9985883185411699,0.9988125575289801,0.9986512469094194,0.000299154064091854,9,0.9986633615542443,0.9986512223441621,0.99889744927634,0.9987691829117341,0.9988230306157828,0.9987608493404526,9.393343246354492e-05
0.4459373950958252,0.03975399295095061,0.005499696731567383,0.0013936979672437627,0.01,"(32,)",0.003,"{'regressor__alpha': 0.01, 'regressor__hidden_layer_sizes': (32,), 'regressor__learning_rate_init': 0.003}",0.9981803690091721,0.9977799656105216,0.9976479210132952,0.9985248643291664,0.9982430170150717,0.9980752273954454,0.0003197348130623416,10,0.9982241347417999,0.9981866742392368,0.9982227055363138,0.998347660834351,0.9982553662996244,0.9982473083302652,5.468886836258459e-05
